countrySource,countryTarget,value,type,year,month
United States,Indonesia,526.352159,export,2011,11
Canada,Indonesia,87.593663,export,2011,11
Brazil,Indonesia,246.366559,export,2011,11
United Kingdom,Indonesia,75.09804399999999,export,2011,11
Netherlands,Indonesia,68.193499,export,2011,11
France,Indonesia,222.184331,export,2011,11
Germany,Indonesia,242.32552400000003,export,2011,11
Italy,Indonesia,101.805763,export,2011,11
Russia,Indonesia,48.015738,export,2011,11
China,Indonesia,2944.962188,export,2011,11
South Korea,Indonesia,1195.537281,export,2011,11
Japan,Indonesia,1759.717038,export,2011,11
India,Indonesia,399.842511,export,2011,11
Singapore,Indonesia,3451.804012,export,2011,11
Indonesia,Indonesia,0.0,export,2011,11
United States,United States,0.0,export,2011,12
Canada,United States,27930.011591,export,2011,12
Brazil,United States,2610.225237,export,2011,12
United Kingdom,United States,5246.179238000001,export,2011,12
Netherlands,United States,2252.305452,export,2011,12
France,United States,2835.363838,export,2011,12
Germany,United States,8435.213929000001,export,2011,12
Italy,United States,2667.310014,export,2011,12
Russia,United States,1498.385067,export,2011,12
China,United States,29350.877623,export,2011,12
South Korea,United States,4607.314323,export,2011,12
Japan,United States,13054.683631999998,export,2011,12
India,United States,2965.6251230000003,export,2011,12
Singapore,United States,1734.224743,export,2011,12
Indonesia,United States,1317.280047,export,2011,12
United States,Canada,22717.91652,export,2011,12
Canada,Canada,0.0,export,2011,12
Brazil,Canada,184.463976,export,2011,12
United Kingdom,Canada,539.981928,export,2011,12
Netherlands,Canada,265.090063,export,2011,12
France,Canada,299.776862,export,2011,12
Germany,Canada,702.273287,export,2011,12
Italy,Canada,300.635394,export,2011,12
Russia,Canada,76.084936,export,2011,12
China,Canada,2216.42707,export,2011,12
South Korea,Canada,360.24589100000003,export,2011,12
Japan,Canada,952.356593,export,2011,12
India,Canada,235.73739,export,2011,12
Singapore,Canada,87.924674,export,2011,12
Indonesia,Canada,67.523679,export,2011,12
United States,Brazil,3387.811308,export,2011,12
Canada,Brazil,189.242182,export,2011,12
Brazil,Brazil,0.0,export,2011,12
United Kingdom,Brazil,288.973244,export,2011,12
Netherlands,Brazil,350.91096,export,2011,12
France,Brazil,514.730793,export,2011,12
Germany,Brazil,1234.515215,export,2011,12
Italy,Brazil,572.082018,export,2011,12
Russia,Brazil,195.21265,export,2011,12
China,Brazil,2440.721355,export,2011,12
South Korea,Brazil,688.577319,export,2011,12
Japan,Brazil,567.880941,export,2011,12
India,Brazil,385.573209,export,2011,12
Singapore,Brazil,99.864166,export,2011,12
Indonesia,Brazil,138.021095,export,2011,12
United States,United Kingdom,4909.533635,export,2011,12
Canada,United Kingdom,1723.223154,export,2011,12
Brazil,United Kingdom,462.597302,export,2011,12
United Kingdom,United Kingdom,0.0,export,2011,12
Netherlands,United Kingdom,3946.225095,export,2011,12
France,United Kingdom,2873.006159,export,2011,12
Germany,United Kingdom,6629.613687,export,2011,12
Italy,United Kingdom,1910.864289,export,2011,12
Russia,United Kingdom,880.2384609999999,export,2011,12
China,United Kingdom,3931.080051,export,2011,12
South Korea,United Kingdom,321.051666,export,2011,12
Japan,United Kingdom,1353.798912,export,2011,12
India,United Kingdom,752.4777889999999,export,2011,12
Singapore,United Kingdom,412.887242,export,2011,12
Indonesia,United Kingdom,148.570064,export,2011,12
United States,Netherlands,3645.064734000001,export,2011,12
Canada,Netherlands,277.996813,export,2011,12
Brazil,Netherlands,898.816561,export,2011,12
United Kingdom,Netherlands,2740.164501,export,2011,12
Netherlands,Netherlands,0.0,export,2011,12
France,Netherlands,1974.37165,export,2011,12
Germany,Netherlands,7470.232577,export,2011,12
Italy,Netherlands,894.9873660000001,export,2011,12
Russia,Netherlands,6136.316373,export,2011,12
China,Netherlands,5224.633393,export,2011,12
South Korea,Netherlands,281.343301,export,2011,12
Japan,Netherlands,1472.78424,export,2011,12
India,Netherlands,835.582541,export,2011,12
Singapore,Netherlands,585.221888,export,2011,12
Indonesia,Netherlands,456.190925,export,2011,12
United States,France,2227.872407,export,2011,12
Canada,France,304.195906,export,2011,12
Brazil,France,307.384929,export,2011,12
United Kingdom,France,3040.330143,export,2011,12
Netherlands,France,4831.953911,export,2011,12
France,France,0.0,export,2011,12
Germany,France,10394.336184,export,2011,12
Italy,France,4586.698164,export,2011,12
Russia,France,838.9412060000001,export,2011,12
China,France,2850.278972,export,2011,12
South Korea,France,181.043847,export,2011,12
Japan,France,658.276902,export,2011,12
India,France,581.442429,export,2011,12
Singapore,France,836.714517,export,2011,12
Indonesia,France,90.958372,export,2011,12
United States,Germany,4065.832856,export,2011,12
Canada,Germany,312.938034,export,2011,12
Brazil,Germany,782.767283,export,2011,12
United Kingdom,Germany,3361.847755,export,2011,12
Netherlands,Germany,13414.963036,export,2011,12
France,Germany,7249.980833,export,2011,12
Germany,Germany,0.0,export,2011,12
Italy,Germany,4661.173128,export,2011,12
Russia,Germany,2248.0664690000003,export,2011,12
China,Germany,6420.783029,export,2011,12
South Korea,Germany,1064.085494,export,2011,12
Japan,Germany,1961.737406,export,2011,12
India,Germany,663.9557,export,2011,12
Singapore,Germany,504.961025,export,2011,12
Indonesia,Germany,284.451254,export,2011,12
United States,Italy,1332.272161,export,2011,12
Canada,Italy,147.66045,export,2011,12
Brazil,Italy,429.452937,export,2011,12
United Kingdom,Italy,944.165819,export,2011,12
Netherlands,Italy,2322.341913,export,2011,12
France,Italy,3434.47675,export,2011,12
Germany,Italy,5641.049134000001,export,2011,12
Italy,Italy,0.0,export,2011,12
Russia,Italy,2911.455796,export,2011,12
China,Italy,2479.792623,export,2011,12
South Korea,Italy,292.25361200000003,export,2011,12
Japan,Italy,448.45627800000005,export,2011,12
India,Italy,365.937073,export,2011,12
Singapore,Italy,64.135216,export,2011,12
Indonesia,Italy,233.505758,export,2011,12
United States,Russia,791.6620360000001,export,2011,12
Canada,Russia,184.975968,export,2011,12
Brazil,Russia,142.724511,export,2011,12
United Kingdom,Russia,632.507509,export,2011,12
Netherlands,Russia,786.658147,export,2011,12
France,Russia,847.026099,export,2011,12
Germany,Russia,3718.003061,export,2011,12
Italy,Russia,1029.067059,export,2011,12
Russia,Russia,0.0,export,2011,12
China,Russia,3532.298979,export,2011,12
South Korea,Russia,824.764951,export,2011,12
Japan,Russia,935.869127,export,2011,12
India,Russia,150.775247,export,2011,12
Singapore,Russia,38.902524,export,2011,12
Indonesia,Russia,57.630703,export,2011,12
United States,China,9747.667135,export,2011,12
Canada,China,1844.065587,export,2011,12
Brazil,China,3660.813466,export,2011,12
United Kingdom,China,1292.4574,export,2011,12
Netherlands,China,887.8131800000001,export,2011,12
France,China,1898.360475,export,2011,12
Germany,China,7147.945852,export,2011,12
Italy,China,1168.439241,export,2011,12
Russia,China,3391.742865,export,2011,12
China,China,0.0,export,2011,12
South Korea,China,11691.818862,export,2011,12
Japan,China,13821.595071000002,export,2011,12
India,China,1752.787265,export,2011,12
Singapore,China,3763.466852000001,export,2011,12
Indonesia,China,2299.248746,export,2011,12
United States,South Korea,3907.076853,export,2011,12
Canada,South Korea,402.131063,export,2011,12
Brazil,South Korea,450.946737,export,2011,12
United Kingdom,South Korea,789.4893519999999,export,2011,12
Netherlands,South Korea,535.90685,export,2011,12
France,South Korea,330.618384,export,2011,12
Germany,South Korea,1379.93549,export,2011,12
Italy,South Korea,427.910888,export,2011,12
Russia,South Korea,1167.972519,export,2011,12
China,South Korea,6444.786195000001,export,2011,12
South Korea,South Korea,0.0,export,2011,12
Japan,South Korea,5536.31473,export,2011,12
India,South Korea,371.306,export,2011,12
Singapore,South Korea,1397.097322,export,2011,12
Indonesia,South Korea,1440.428253,export,2011,12
United States,Japan,5416.629158,export,2011,12
Canada,Japan,892.093373,export,2011,12
Brazil,Japan,916.514478,export,2011,12
United Kingdom,Japan,569.726668,export,2011,12
Netherlands,Japan,411.262833,export,2011,12
France,Japan,764.65383,export,2011,12
Germany,Japan,1692.472971,export,2011,12
Italy,Japan,593.919147,export,2011,12
Russia,Japan,1268.12375,export,2011,12
China,Japan,13605.315811000002,export,2011,12
South Korea,Japan,3745.370264,export,2011,12
Japan,Japan,0.0,export,2011,12
India,Japan,539.307983,export,2011,12
Singapore,Japan,1749.1209379999998,export,2011,12
Indonesia,Japan,2850.718033,export,2011,12
United States,India,1968.296947,export,2011,12
Canada,India,295.321203,export,2011,12
Brazil,India,91.223498,export,2011,12
United Kingdom,India,671.712741,export,2011,12
Netherlands,India,220.479108,export,2011,12
France,India,387.291945,export,2011,12
Germany,India,1453.266293,export,2011,12
Italy,India,462.787794,export,2011,12
Russia,India,632.9620940000001,export,2011,12
China,India,4115.88465,export,2011,12
South Korea,India,1076.079061,export,2011,12
Japan,India,1085.27943,export,2011,12
India,India,0.0,export,2011,12
Singapore,India,1102.451956,export,2011,12
Indonesia,India,980.290057,export,2011,12
United States,Singapore,2723.697923,export,2011,12
Canada,Singapore,77.357447,export,2011,12
Brazil,Singapore,113.44952,export,2011,12
United Kingdom,Singapore,573.7201150000001,export,2011,12
Netherlands,Singapore,455.94193600000006,export,2011,12
France,Singapore,584.260192,export,2011,12
Germany,Singapore,718.1393400000001,export,2011,12
Italy,Singapore,250.075228,export,2011,12
Russia,Singapore,187.782742,export,2011,12
China,Singapore,2916.27069,export,2011,12
South Korea,Singapore,1849.350045,export,2011,12
Japan,Singapore,2262.36051,export,2011,12
India,Singapore,1448.881312,export,2011,12
Singapore,Singapore,0.0,export,2011,12
Indonesia,Singapore,1217.910556,export,2011,12
United States,Indonesia,714.153338,export,2011,12
Canada,Indonesia,127.154389,export,2011,12
Brazil,Indonesia,166.895882,export,2011,12
United Kingdom,Indonesia,73.97859,export,2011,12
Netherlands,Indonesia,69.881977,export,2011,12
France,Indonesia,101.325661,export,2011,12
Germany,Indonesia,276.353337,export,2011,12
Italy,Indonesia,110.21657,export,2011,12
Russia,Indonesia,51.967493,export,2011,12
China,Indonesia,2682.03387,export,2011,12
South Korea,Indonesia,1285.154755,export,2011,12
Japan,Indonesia,1828.444822,export,2011,12
India,Indonesia,527.02873,export,2011,12
Singapore,Indonesia,3294.528054,export,2011,12
Indonesia,Indonesia,0.0,export,2011,12
United States,United States,0.0,export,2011,2
Canada,United States,24470.941174,export,2011,2
Brazil,United States,1703.576673,export,2011,2
United Kingdom,United States,5525.925869,export,2011,2
Netherlands,United States,2217.639415,export,2011,2
France,United States,2659.605704,export,2011,2
Germany,United States,7900.363385,export,2011,2
Italy,United States,2220.618377,export,2011,2
Russia,United States,814.372131,export,2011,2
China,United States,15804.034916,export,2011,2
South Korea,United States,3831.347492,export,2011,2
Japan,United States,10518.614521,export,2011,2
India,United States,2563.870645,export,2011,2
Singapore,United States,1621.824018,export,2011,2
Indonesia,United States,1373.780501,export,2011,2
United States,Canada,20507.860477,export,2011,2
Canada,Canada,0.0,export,2011,2
Brazil,Canada,151.978911,export,2011,2
United Kingdom,Canada,589.987825,export,2011,2
Netherlands,Canada,147.265176,export,2011,2
France,Canada,301.087904,export,2011,2
Germany,Canada,850.62801,export,2011,2
Italy,Canada,268.321651,export,2011,2
Russia,Canada,67.29701999999999,export,2011,2
China,Canada,1284.985226,export,2011,2
South Korea,Canada,301.086377,export,2011,2
Japan,Canada,871.1695710000001,export,2011,2
India,Canada,125.783929,export,2011,2
Singapore,Canada,73.19085600000001,export,2011,2
Indonesia,Canada,68.69821,export,2011,2
United States,Brazil,2866.345216,export,2011,2
Canada,Brazil,183.44123,export,2011,2
Brazil,Brazil,0.0,export,2011,2
United Kingdom,Brazil,285.037841,export,2011,2
Netherlands,Brazil,177.337676,export,2011,2
France,Brazil,344.169212,export,2011,2
Germany,Brazil,1166.84811,export,2011,2
Italy,Brazil,462.844292,export,2011,2
Russia,Brazil,104.219796,export,2011,2
China,Brazil,1561.041971,export,2011,2
South Korea,Brazil,1379.181115,export,2011,2
Japan,Brazil,502.89255,export,2011,2
India,Brazil,362.961476,export,2011,2
Singapore,Brazil,193.346642,export,2011,2
Indonesia,Brazil,125.790813,export,2011,2
United States,United Kingdom,3677.063509000001,export,2011,2
Canada,United Kingdom,1217.771767,export,2011,2
Brazil,United Kingdom,360.809212,export,2011,2
United Kingdom,United Kingdom,0.0,export,2011,2
Netherlands,United Kingdom,3816.679192,export,2011,2
France,United Kingdom,3087.878239,export,2011,2
Germany,United Kingdom,7379.012614,export,2011,2
Italy,United Kingdom,1884.060107,export,2011,2
Russia,United Kingdom,727.451479,export,2011,2
China,United Kingdom,2018.282016,export,2011,2
South Korea,United Kingdom,227.858654,export,2011,2
Japan,United Kingdom,1213.162921,export,2011,2
India,United Kingdom,666.764159,export,2011,2
Singapore,United Kingdom,561.817755,export,2011,2
Indonesia,United Kingdom,132.979675,export,2011,2
United States,Netherlands,2902.333117,export,2011,2
Canada,Netherlands,308.560613,export,2011,2
Brazil,Netherlands,760.147288,export,2011,2
United Kingdom,Netherlands,2640.665397,export,2011,2
Netherlands,Netherlands,0.0,export,2011,2
France,Netherlands,2053.210608,export,2011,2
Germany,Netherlands,7682.369842,export,2011,2
Italy,Netherlands,1009.496746,export,2011,2
Russia,Netherlands,4630.025489,export,2011,2
China,Netherlands,2990.090297,export,2011,2
South Korea,Netherlands,353.714794,export,2011,2
Japan,Netherlands,1546.565411,export,2011,2
India,Netherlands,878.779315,export,2011,2
Singapore,Netherlands,590.848599,export,2011,2
Indonesia,Netherlands,296.054688,export,2011,2
United States,France,2368.199566,export,2011,2
Canada,France,205.122747,export,2011,2
Brazil,France,316.457401,export,2011,2
United Kingdom,France,2486.585029,export,2011,2
Netherlands,France,4810.204793,export,2011,2
France,France,0.0,export,2011,2
Germany,France,11096.377614,export,2011,2
Italy,France,4881.133596,export,2011,2
Russia,France,969.616813,export,2011,2
China,France,1511.248965,export,2011,2
South Korea,France,178.336286,export,2011,2
Japan,France,744.68667,export,2011,2
India,France,444.55893,export,2011,2
Singapore,France,645.670111,export,2011,2
Indonesia,France,103.32722,export,2011,2
United States,Germany,3846.209802,export,2011,2
Canada,Germany,251.741698,export,2011,2
Brazil,Germany,644.1809139999999,export,2011,2
United Kingdom,Germany,3662.315868,export,2011,2
Netherlands,Germany,13246.062302,export,2011,2
France,Germany,7697.927054000001,export,2011,2
Germany,Germany,0.0,export,2011,2
Italy,Germany,5568.846622999999,export,2011,2
Russia,Germany,1738.275829,export,2011,2
China,Germany,4119.444090999999,export,2011,2
South Korea,Germany,931.873806,export,2011,2
Japan,Germany,1882.784995,export,2011,2
India,Germany,877.01767,export,2011,2
Singapore,Germany,527.162987,export,2011,2
Indonesia,Germany,318.326705,export,2011,2
United States,Italy,1247.063115,export,2011,2
Canada,Italy,133.51634099999998,export,2011,2
Brazil,Italy,385.0652,export,2011,2
United Kingdom,Italy,1238.477571,export,2011,2
Netherlands,Italy,2650.986197,export,2011,2
France,Italy,3950.039326,export,2011,2
Germany,Italy,7004.939261,export,2011,2
Italy,Italy,0.0,export,2011,2
Russia,Italy,1809.446414,export,2011,2
China,Italy,2262.830624,export,2011,2
South Korea,Italy,368.122065,export,2011,2
Japan,Italy,559.929974,export,2011,2
India,Italy,429.908828,export,2011,2
Singapore,Italy,60.381243000000005,export,2011,2
